NU_ANO_CENSO;CODE;NAME;CO_ORGAO_REGIONAL;TP_SITUACAO_FUNCIONAMENTO;DT_ANO_LETIVO_INICIO;DT_ANO_LETIVO_TERMINO;CO_REGIAO;CO_MESORREGIAO;CO_MICRORREGIAO;CO_UF;CO_MUNICIPIO;CO_DISTRITO;TP_DEPENDENCIA;TP_LOCALIZACAO;QT_SALAS_EXISTENTES;QT_SALAS_UTILIZADAS;QT_FUNCIONARIOS
2018;53003500;CEF 11 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;15;109
2018;53005600;CIL DE SOBRADINHO;5;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;16;16;77
2018;53006500;EC PALMEIRAS;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;3;3;16
2018;53007000;EC IPE;7;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;13;13;78
2018;53007700;EC 10 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;11;11;68
2018;53008600;EC 06 DO GUARA;9;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;13;13;83
2018;53009100;CEI 307 DE SAMAMBAIA;10;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;13;10;51
2018;53011600;CEF 206 DO RECANTO DAS EMAS;19;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;15;120
2018;53012445;CR TIA JOANA DO LUCIO COSTA;9;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;3;3;18
2018;53012453;ESC CIA DA CRIANCA;99;1;29/01/2018;11/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;10;9;20
2018;53012470;CR NUCLEO BANDEIRANTE;99;1;05/02/2018;17/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;10;8;30
2018;53012488;CEI 01 DE SAO SEBASTIAO;18;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;12;12;74
2018;53012496;EC VILA DO BOA;18;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;5;5;37
2018;53010566;ESC ESTRELINHA MAGICA;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53001087;CED LEONARDO DA VINCI;99;1;29/01/2018;13/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;36;28;189
2018;53001095;CED LEONARDO DA VINCI - UNID NORTE;99;1;29/01/2018;13/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;90;75;170
2018;53001109;CED MARIA AUXILIADORA;99;1;29/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;27;25;92
2018;53001192;CED SAGRADA FAMILIA;99;1;29/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;49;42;112
2018;53001206;CEM SETOR LESTE;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;24;24;103
2018;53001214;CEM SETOR OESTE;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;14;99
2018;53001222;CED SIGMA;99;1;24/01/2018;30/11/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;89;78;110
2018;53001249;CEP SENAC - PLANO PILOTO;99;1;05/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;30;25;78
2018;53013166;COL VITORIA;99;1;30/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;30;30;85
2018;53013182;COL ESPLANADA;99;1;31/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;25;14;51
2018;53013190;COL TRIANGULO RECANTO;99;1;29/01/2018;05/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;15;14;38
2018;53013204;COL DJ;99;1;25/01/2018;13/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;26;16;48
2018;53013212;COL ATHOS;99;1;25/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;21;21;50
2018;53013220;ESC MOARA;99;1;05/02/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;19;19;51
2018;53013239;CEF 802 DO RECANTO DAS EMAS;19;1;10/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;22;20;131
2018;53013247;EC 510 DO RECANTO DAS EMAS;19;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;21;21;89
2018;53013263;CEI 01 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;10;10;55
2018;53013280;EC VALE DO SOL;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;5;5;31
2018;53013298;ESC MASTER II;99;1;29/01/2018;15/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;12;12;21
2018;53002555;CEF 12 DO GAMA;2;2;;;5;5301;53001;53;5300108;530010805;2;1;;;
2018;53015916;C UNIVERSITARIO INST DE EDUC SUPERIOR DE BRASILIA - IESB - UNIDADE OESTE;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53001818;EC GRANJA DO TORTO;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;5;5;32
2018;53001842;EP 210-211 NORTE;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;14;14;72
2018;53001850;EP 210-211 SUL;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;13;13;63
2018;53013921;COL DROMOS;99;1;05/02/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;15;15;69
2018;53013930;ESC VILA DAS CRIANCAS;99;1;22/01/2018;12/12/2018;5;5301;53001;53;5300108;530010805;Privada;Rural;25;23;61
2018;53013948;EDUCANDARIO DE MARIA IDEALIZAR;99;1;29/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;22;10;12
2018;53013964;COL CENTRO-OESTE;99;1;06/02/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;8;8;9
2018;53013972;CEF 07 DE BRASILIA;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;15;81
2018;53013980;EC 01 DA VILA ESTRUTURAL;9;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;24;24;96
2018;53014006;CEFS - C EDUC FONTE DO SABER;99;1;05/02/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;8;8;25
2018;53014014;INST EDUCACIONAL VITORIA REGIA;99;1;22/01/2018;17/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;18;12;30
2018;53014022;COL ALUB - SEDE VI;99;1;31/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;23;23;66
2018;53014057;COL ATIVO;99;1;29/01/2018;08/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;20;16;50
2018;53014090;ESC DE EDUC INF CASTELINHO PIM;99;1;31/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;7;7;27
2018;53014111;COL IDEAL;99;1;30/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;72;72;192
2018;53014154;ESC CASA DE BRINQUEDOS;99;1;29/01/2018;12/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;15;15;52
2018;53014162;MONT BLANC INST DE ENSINO;99;1;11/04/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;13;13;10
2018;53015215;IFB - CAMPUS BRASILIA;;1;07/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Federal;Urbana;40;40;180
2018;53015223;IFB - CAMPUS TAGUATINGA;;1;07/02/2018;19/12/2018;5;5301;53001;53;5300108;530010805;Federal;Urbana;17;17;120
2018;53015231;IFB - CAMPUS SAMAMBAIA;;1;07/02/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Federal;Urbana;26;26;106
2018;53015240;IFB - CAMPUS GAMA;;1;07/02/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Federal;Urbana;24;24;103
2018;53015258;ESC NDII - NUCLEO DE DESENVOLVIMENTO INF INTEGRAL;99;1;29/01/2018;19/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;8;6;27
2018;53015266;LAR MAE DA DIVINA GRACA;99;1;05/02/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;5;5;14
2018;53015274;ESC CRIANDO E RECRIANDO;99;1;29/01/2018;17/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;6;6;14
2018;53015290;ESC BRINCANDO E CONSTRUINDO O FUTURO;99;1;29/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;6;6;8
2018;53015320;CR CRUZ DE MALTA NOSSA SENHORA DO FILERMO;1;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;11;11;76
2018;53015339;CEI 01 DA ESTRUTURAL;9;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;11;11;58
2018;53015347;CED SIGMA AGUAS CLARAS;99;1;24/01/2018;29/11/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;44;42;152
2018;53015355;ESC CASTELINHO MAGICO;99;1;05/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;8;7;13
2018;53015363;CED INTERAGINDO;99;1;29/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;3;3;2
2018;53015371;COL IBE PREMIER;99;1;29/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;11;3;11
2018;53008871;ESC RECANTO CULTURAL;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53001966;EC DA ACAO SOCIAL DO PLANALTO;1;2;;;5;5301;53001;53;5300108;530010805;2;1;;;
2018;53017404;EC 68 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;29;29;69
2018;53017412;CEF 09 DE SOBRADINHO;5;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;18;14;51
2018;53017420;EDUC DO SERVICO SOCIAL DO COMERCIO - EDUSESC - PRESIDENTE DUTRA;99;1;05/02/2018;18/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;50;50;75
2018;53017439;COL PROMOVE DE BRASILIA;99;1;05/02/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;9;6;44
2018;53017447;CEPI CAPIM ESTRELA;10;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;9;9;39
2018;53017455;CEPI ROSA-DO-CERRADO;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;9;9;39
2018;53017463;AFMA C DE EDUC INF - UNIDADE AGUAS CLARAS;99;1;01/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;7;6;20
2018;53017471;CEPI FLAMBOYANT;4;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;9;9;38
2018;53017480;CIL DO RIACHO FUNDO I;7;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;14;1;34
2018;53017498;CEJA E EDUC PROFISSIONAL A DISTANCIA DE BRASILIA;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;1;1;38
2018;53013344;ESC NOVA GERACAO;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53016114;FACULDADE ANHANGUERA DE BRASILIA;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53010256;C SOCIAL E ESC MARISTA IRMAO FRANCISCO RIVAT;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53000943;COL VIVER;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53016149;FACULDADE SANTA TEREZINHA;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53003993;COL ISAAC NEWTON - CED;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53011627;ESC NOVO CAMINHAR;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53033000;C DE EDUC PROFISSIONAL - CEP;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53001311;COL IMACULADA CONCEICAO;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53014650;ESC FORM TRABALHADORES EM INFORMATICA - EFTI;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53016122;FACULDADE DE NEGOCIOS E TECNOLOGIAS DA INFORMACAO - FACNET;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53015282;INST TECNICO DE EDUC DE BRASILIA - TAGUATINGA SUL;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53015460;COL PADRAO;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53013727;COL EVANGELICO BOM SAMARITANO - COEBS;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53002059;COL MONTEIRO LOBATO;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53011155;LAR FABIANO DE CRISTO - UPI LIVIA;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53012640;LAR FABIANO DE CRISTO - CASA DE ABIGAIL;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53015657;JI PRIMEIRO PASSINHO;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53008677;INST PRESBITERIANO DE EDUC DE BRASILIA - IPEB;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53008693;SAO FRANCISCO - EDUC INF E ENS FUND;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53008731;JI TIO PATINHAS;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53008740;ESC MAT E JI CASINHA BRANCA;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53009371;CEF GRANJA DAS OLIVEIRAS;;4;;;5;5301;53001;53;5300108;530010805;2;1;;;
2018;53012100;CED 16 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;14;109
2018;53012500;CEI 01 DO PARANOA;17;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;15;61
2018;53013000;ESC DE EDUC INF PATER HOMINIS;99;1;05/02/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;8;6;10
2018;53003977;CIL DE TAGUATINGA;3;1;15/02/2018;09/07/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;24;21;117
2018;53004027;EC 01 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;11;11;84
2018;53004035;EC 06 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;13;67
2018;53004043;EC 08 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;16;14;78
2018;53004051;EC 10 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;14;14;88
2018;53004060;EC 11 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;17;15;73
2018;53004078;EC 12 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;10;9;61
2018;53004086;EC 13 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;8;8;68
2018;53004094;EC 15 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;13;13;86
2018;53004108;EC 16 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;13;11;68
2018;53004116;EC 17 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;8;8;66
2018;53004124;EC 18 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;16;16;87
2018;53001257;CIL 01 DE BRASILIA;1;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;30;29;121
2018;53001265;CEF CASEB;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;19;19;98
2018;53001273;CIEF - C INTEGRADO DE EDUC FISICA;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;12;12;66
2018;53001281;COL BATISTA DE BRASILIA;99;1;24/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;33;33;150
2018;53001290;COL COR JESU;99;1;29/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;41;41;158
2018;53001303;COL DOM BOSCO;99;1;23/01/2018;06/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;39;28;96
2018;53014219;COL EDUCATIVO;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53001117;CED NOSSA SENHORA DO ROSARIO;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53005074;EC 01 DE BRAZLANDIA;4;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;8;8;62
2018;53005082;EC 03 DE BRAZLANDIA;4;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;11;9;57
2018;53005090;CEF 02 DE BRAZLANDIA;4;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;19;17;123
2018;53005104;EC 05 DE BRAZLANDIA;4;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;12;12;55
2018;53005112;EC 06 DE BRAZLANDIA;4;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;11;11;57
2018;53005120;EC 07 DE BRAZLANDIA;4;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;11;11;53
2018;53005139;EC 08 DE BRAZLANDIA;4;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;10;10;56
2018;53005147;EC ALMECEGAS;4;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;8;8;32
2018;53001869;EP 303-304 NORTE;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;15;73
2018;53001877;EP 307-308 SUL;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;28;28;113
2018;53001885;EP 313-314 SUL;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;26;26;89
2018;53001893;ESC DO PARQUE DA CIDADE - PROEM;1;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;15;58
2018;53001907;CED ADVENTISTA MILTON AFONSO;99;1;05/02/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;31;29;136
2018;53001915;ESC AMERICANA DE BRASILIA;99;1;01/08/2017;08/06/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;50;50;169
2018;53001923;ESC ANJO DA GUARDA;99;1;15/02/2018;12/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;6;6;24
2018;53001931;ESC CANARINHO - ASA SUL;99;1;29/01/2018;12/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;12;10;68
2018;53001940;CED CANARINHO;99;1;29/01/2018;12/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;13;13;52
2018;53001958;COL CNEC DE BRASILIA;99;1;29/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;20;20;49
2018;53001990;CEP - ESC DE MUSICA DE BRASILIA;1;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;94;94;282
2018;53006569;EC SAO GONCALO;6;2;;;5;5301;53001;53;5300108;530010805;2;2;;;
2018;53016360;ASSOC UNIFICADA PAULISTA DE ENSINO RENOVADO OBJETIVO - ASSUPERO - CAMPUS I;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53005953;CAIC ASSIS CHATEAUBRIAND;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;37;34;135
2018;53005961;CEF 03 DE PLANALTINA;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;16;16;98
2018;53002580;CEM 01 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;30;30;167
2018;53002598;CEM 02 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;31;28;167
2018;53002601;CEM 03 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;20;19;106
2018;53002610;CED 06 DO GAMA;2;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;24;24;105
2018;53002628;COL ALUB SEDE III;99;1;31/01/2018;10/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;26;26;77
2018;53002636;EDUCACIONAL COMPACT GAMA;99;1;29/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;22;22;46
2018;53002652;COL DOM CESAR;99;1;05/02/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;23;23;62
2018;53002784;CEF 01 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;23;23;100
2018;53002814;EC 01 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;17;17;80
2018;53002822;EC 02 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;15;69
2018;53002830;EC 03 DO GAMA;2;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;21;16;67
2018;53002849;JI 04 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;11;8;54
2018;53002857;EC 06 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;6;6;45
2018;53002865;EC 07 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;10;41
2018;53002873;EC 09 DO GAMA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;20;17;88
2018;53015185;CIESB - C INF EVANGELICO SUICO BRASILEIRO;99;3;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53053001;ESC CARINHA DE ANJO;99;1;23/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;6;5;10
2018;53054008;ESC MISSAO CRIANCA;99;1;05/02/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;8;6;10
2018;53054016;C DE CONVIVENCIA E EDUC INF MARIA MAE DA PROVIDENCIA;2;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;15;12;49
2018;53055004;INST GLOBAL DE EDUC;99;1;29/01/2018;11/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;17;17;50
2018;53056019;COL CDA;99;1;29/01/2018;13/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;10;7;16
2018;53057007;ESC UNIVERSO DA CRIANCA;99;1;29/01/2018;12/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;4;4;8
2018;53058003;COL NOSSA SENHORA APARECIDA;99;1;22/01/2018;11/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;15;15;80
2018;53060008;CR CANTINHO DE VOCE;7;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;8;8;41
2018;53061004;C DE CONVIVENCIA EDUCACIONAL INFANTIL DIVINO ESPIRITO SANTO;2;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;10;10;45
2018;53063007;CR BEM ME QUER;18;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;6;6;31
2018;53064003;CR LAR DE MARIA;10;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;8;8;38
2018;53066006;CASA DO CAMINHO;3;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;15;15;57
2018;53067002;ESC SONHO INFANTIL;99;1;29/01/2018;12/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;7;7;12
2018;53068009;C SOCIAL LUTERANO CANTINHO DO GIRASSOL;8;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;11;11;62
2018;53009487;CED FENIX;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53009789;EC CURADO;;4;;;5;5301;53001;53;5300108;530010805;2;2;;;
2018;53009835;ESC BATISTA SEMENTE DO SABER;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53009908;INST NAVARRO DE EDUC E CULTURA;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53010191;COL UNISABER;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53010272;ESC BATISTA - IBAN;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53010590;ESC MAT JI GASPARZINHO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53010930;ESC BATISTA PR ELIAS BRITO SOBRINHO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53011090;ESC AQUARELA EDUCACAO INFANTIL E ENSINO FUNDAMENTAL;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53011139;C DE CRIATIVIDADE BRANCA DE NEVE E OS SETE ANOES;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53011147;CR FERNANDA GUIMARAES C AMARAL;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53011163;COL FRANCISCANO IRMA MARIA ASSUNTA;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53011180;C SOCIAL LUTERANO CANTINHO GIRASSOL;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53011341;COL FORTIUM;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53000242;CEJA VERDE OLIVA - CESVO;;4;;;5;5301;53001;53;5300108;530010805;2;1;;;
2018;53000293;CED ALFA ASA NORTE;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53001028;COL CEUB;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53001150;CED PLANALTO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
